ensid,entrezid,symbol,logFC,logCPM,F,PValue,FDR
ENSG00000112941,11044,TENT4A,-0.191357708008249,7.04753149143218,1939.85021296051,1.98086433761553e-09,8.48591288339262e-09
ENSG00000168528,347735,SERINC2,-0.189946583878961,7.06596084327168,227.32179011915,1.98309614251543e-09,8.4912660485616e-09
ENSG00000101444,191,AHCY,0.177988120066187,7.27768326476943,1018.2571715541,2.00123519579282e-09,8.56469221169747e-09
ENSG00000162738,57216,VANGL2,-0.187080200874248,7.10140402492774,210.594613699154,2.06532482954026e-09,8.83460324165047e-09
ENSG00000004534,10180,RBM6,-0.180622987066856,7.18969144990163,1396.65431719047,2.07973877930553e-09,8.89186040904862e-09
ENSG00000198728,8861,LDB1,-0.179949441251889,7.19831304310238,1509.81571792737,2.10591144326355e-09,8.99931014681831e-09
ENSG00000129493,25938,HEATR5A,0.197538281346615,7.01596206568996,848.833266925098,2.10750643389934e-09,9.00167644321137e-09
ENSG00000092421,57556,SEMA6A,0.191015849646654,7.09763917793701,198.533756576131,2.12963421109721e-09,9.09169765675819e-09
ENSG00000101464,128869,PIGU,0.199894098608846,6.98487456536195,1658.29701206342,2.17896878251983e-09,9.29772217417766e-09
ENSG00000105373,29997,NOP53,-0.165682997163496,7.40639381566637,850.911392516139,2.2229836189161e-09,9.48085514826328e-09
ENSG00000162430,57190,SELENON,0.17633421137487,7.29281738570164,1199.05207952714,2.257813942983e-09,9.62465559028012e-09
ENSG00000107281,56654,NPDC1,-0.190913436363631,7.04439393390835,259.59929392555,2.26157627219388e-09,9.63594227359096e-09
ENSG00000167123,51148,CERCAM,0.189488763019499,7.1126011278097,416.266202067688,2.28710916281077e-09,9.73993040024585e-09
ENSG00000086061,3301,DNAJA1,0.179967645708991,7.23491979854057,1368.9291746518,2.48740399812444e-09,1.05876945168812e-08
ENSG00000134107,8553,BHLHE40,-0.168793968956682,7.34911714967446,572.371292799606,2.53694951104446e-09,1.07932719109151e-08
ENSG00000119013,4709,NDUFB3,0.200500587158742,6.96650358556087,1621.16633194084,2.56650007323861e-09,1.09136218067623e-08
ENSG00000163832,54859,ELP6,0.201959941150499,6.94802924591285,1734.46541416019,2.60128154265879e-09,1.10560860060399e-08
ENSG00000025772,10953,TOMM34,0.192378269242802,7.06510066046124,1527.11902384782,2.65655707842744e-09,1.1285472207865e-08
ENSG00000125772,56261,GPCPD1,-0.191357045233365,7.02638367369646,494.721684442411,2.70873548451201e-09,1.15014824477438e-08
ENSG00000101493,9658,ZNF516,-0.191067980347979,7.02949166852058,298.356097813812,2.73504620481905e-09,1.16074984981152e-08
ENSG00000109046,26118,WSB1,-0.178082869302594,7.20563219792205,707.195711952055,2.78148715004549e-09,1.17988009873127e-08
ENSG00000134504,284252,KCTD1,-0.195168849853234,6.97459796091793,654.603162755027,2.81897055359921e-09,1.19519374378937e-08
ENSG00000166033,5654,HTRA1,-0.180451104572268,7.17096755685063,235.814497888532,2.82643970236654e-09,1.19735837062648e-08
ENSG00000163755,84343,HPS3,0.194558557315301,7.03322035109029,1138.02013371502,2.82684607802042e-09,1.19735837062648e-08
ENSG00000186918,55893,ZNF395,-0.179821910727293,7.17921465793427,1063.66632372645,2.85209640022017e-09,1.20746196767401e-08
ENSG00000012660,60481,ELOVL5,0.185510365541358,7.14848935168254,883.373670236649,2.91058122511282e-09,1.23161892761137e-08
ENSG00000112715,7422,VEGFA,-0.180385502250262,7.16818756145921,274.065054221114,2.98218563263564e-09,1.26130111517295e-08
ENSG00000115392,55120,FANCL,0.204418496476702,6.908338666888,687.214733375801,3.03759580087029e-09,1.28410834711607e-08
ENSG00000174652,10781,ZNF266,-0.188722203288153,7.05103239045519,779.070034233105,3.13384337644843e-09,1.32398602135931e-08
ENSG00000051009,84067,FHIP1B,-0.186666522872338,7.07840298363037,2621.6540256515,3.13641533957415e-09,1.32398602135931e-08
ENSG00000004866,7982,ST7,0.193613097634571,7.03804188784342,865.381819373939,3.13652211884773e-09,1.32398602135931e-08
ENSG00000184897,8971,H1-10,-0.1758528052669,7.22850799851881,656.10978223452,3.17120391562411e-09,1.33797256469353e-08
ENSG00000139178,51279,C1RL,-0.194376498793468,6.97484110343396,270.759381425786,3.25791160399134e-09,1.37388516178074e-08
ENSG00000182004,6635,SNRPE,0.190259190407624,7.0771310953266,1372.31975661913,3.312963955656e-09,1.39641996083111e-08
ENSG00000118503,7128,TNFAIP3,-0.18510705601691,7.09496560060033,273.923913739436,3.34684750116097e-09,1.41001445650763e-08
ENSG00000164086,1849,DUSP7,-0.182637820070702,7.12840964604438,956.522462644949,3.36493088698746e-09,1.41694240224094e-08
ENSG00000112473,7922,SLC39A7,0.176352690084535,7.26386554293303,1621.20041195268,3.40146044433375e-09,1.43162733891262e-08
ENSG00000130164,3949,LDLR,-0.186793432844464,7.06976179943063,174.006578226873,3.46813524775644e-09,1.45897952393452e-08
ENSG00000184232,220323,OAF,0.194733581981901,7.01557422009862,240.354214558205,3.54063418820624e-09,1.48875401542038e-08
ENSG00000197106,388662,SLC6A17,0.198982402973593,6.96273244241324,54.3962222650648,3.55761656785876e-09,1.49516748804759e-08
ENSG00000110429,26273,FBXO3,-0.187179373523906,7.0627718414889,1051.63999435992,3.56025860421685e-09,1.49555080823395e-08
ENSG00000107672,54780,NSMCE4A,-0.195128252057835,6.95910628733116,1064.78834364588,3.56530473760073e-09,1.4969431499057e-08
ENSG00000188549,388115,CCDC9B,-0.1897040641805,7.02894720846882,297.875702686332,3.57687097737361e-09,1.50107036890266e-08
ENSG00000197971,4155,MBP,0.17653096663023,7.25681230594938,210.71801909361,3.62570854735814e-09,1.5202196793638e-08
ENSG00000111801,10384,BTN3A3,0.196887634054593,6.98712101597562,380.231811425112,3.62601848334083e-09,1.5202196793638e-08
ENSG00000240342,100130562,RPS2P5,-0.17665513413099,7.2071525407512,263.892188892498,3.64325405621583e-09,1.52670534735753e-08
ENSG00000117266,5129,CDK18,0.20248739678824,6.91817017992437,210.905779600625,3.68091560502807e-09,1.54174008747421e-08
ENSG00000143079,55917,CTTNBP2NL,-0.188196642685953,7.04600338966608,810.714875389424,3.7286222250005e-09,1.56096557555106e-08
ENSG00000120509,51248,PDZD11,0.194856128175761,7.01043123395769,1695.20008917138,3.73135362574293e-09,1.56135295714171e-08
ENSG00000085998,55624,POMGNT1,0.180303679194223,7.20122927505947,1478.92259908192,3.76720051513104e-09,1.57559015255481e-08
ENSG00000166681,27018,BEX3,0.185012631516702,7.13700184945467,556.857970540777,3.77659022219288e-09,1.5787535043935e-08
ENSG00000197070,92714,ARRDC1,-0.188242828398607,7.04431630193903,1034.32488811953,3.78487689358067e-09,1.58145291179337e-08
ENSG00000135124,5025,P2RX4,0.199301479229328,6.95441982907572,634.71483721719,3.79467509699737e-09,1.58478097649963e-08
ENSG00000197976,8227,AKAP17A,-0.182226125047237,7.1256014821973,1758.00244032855,3.79989699873318e-09,1.58619553616844e-08
ENSG00000152409,133746,JMY,-0.192198164168337,6.99207517884051,479.129319330597,3.80989890082486e-09,1.58960308868875e-08
ENSG00000226479,79134,TMEM185B,0.201027092615546,6.93236967393929,1335.22067868173,3.86011137348095e-09,1.6097763060175e-08
ENSG00000170677,9306,SOCS6,0.193182677490884,7.02887211990848,585.704001982424,3.8739825608038e-09,1.61478202691171e-08
ENSG00000129009,3671,ISLR,-0.186070321961762,7.07167815039704,161.405834279716,3.87770375656273e-09,1.61555416749324e-08
ENSG00000100201,10521,DDX17,-0.160422579166504,7.45031219794984,1853.82422538539,3.88692696592555e-09,1.61861674472189e-08
ENSG00000105287,25865,PRKD2,-0.179918818509242,7.15440487434012,1282.01612733071,3.98621447504021e-09,1.65916341534533e-08
ENSG00000100522,64841,GNPNAT1,0.199583918927257,6.94738695265688,903.047254726559,3.99649283921723e-09,1.66264102959735e-08
ENSG00000198899,4508,ATP6,-0.145450187663133,7.70484523577542,439.013258491825,4.01273940118213e-09,1.66859702372388e-08
ENSG00000148985,27315,PGAP2,-0.188514069809595,7.03649947205994,1107.36612220314,4.02151260577562e-09,1.67083977658562e-08
ENSG00000181915,84890,ADO,0.197096834893948,6.97737500648551,1710.95752241747,4.02199835173473e-09,1.67083977658562e-08
ENSG00000233276,2876,GPX1,0.174423855141669,7.27932482200274,595.424739533897,4.03677804936157e-09,1.67617417083241e-08
ENSG00000006042,26022,TMEM98,0.187303011641499,7.10033383146428,225.139370467739,4.12907506024008e-09,1.71367517502523e-08
ENSG00000244274,55861,DBNDD2,-0.190074150683544,7.01155906420687,500.569796122219,4.2833486926975e-09,1.77684978159164e-08
ENSG00000182749,164091,PAQR7,-0.188536509138791,7.02991630324162,611.047852094178,4.4006892757046e-09,1.8246503016051e-08
ENSG00000184381,8398,PLA2G6,-0.19138556403949,6.99248331505354,558.712126720887,4.40622337770793e-09,1.82606908438567e-08
ENSG00000012983,11183,MAP4K5,-0.183371665009899,7.09845373162993,747.542802886822,4.467787851017e-09,1.85069602165989e-08
ENSG00000148737,6934,TCF7L2,-0.189928849199751,7.00868142219695,872.580652758939,4.58776029043772e-09,1.89948217005911e-08
ENSG00000169851,5099,PCDH7,0.188454130705081,7.07646605451801,142.046282669903,4.67487745839021e-09,1.93462497021462e-08
ENSG00000070081,4925,NUCB2,0.194452604787538,6.99812830180758,404.777529482321,4.78586549458525e-09,1.97960800003299e-08
ENSG00000166224,8879,SGPL1,-0.17848379255812,7.16103538651863,1204.94572994664,4.83136042105206e-09,1.99747062840722e-08
ENSG00000101294,81502,HM13,0.173971124178335,7.27140518018723,1488.33742114373,4.93570746421033e-09,2.03963628241388e-08
ENSG00000090104,5996,RGS1,0.19340161153903,7.00824180450269,89.9959658722214,5.00260722160588e-09,2.06629428718504e-08
ENSG00000132199,55556,ENOSF1,-0.186016993349773,7.05380401807548,778.896845462335,5.05417972570558e-09,2.08659903193528e-08
ENSG00000241468,9551,ATP5MF,0.181760786874998,7.15999263878532,1159.43770819706,5.07802999319596e-09,2.09544483490115e-08
ENSG00000152894,5796,PTPRK,-0.188333724460261,7.02244430120436,403.154633054462,5.08717705287767e-09,2.09821782548318e-08
ENSG00000147408,55790,CSGALNACT1,0.193686641240578,7.0033029518216,197.808269396521,5.09760391028532e-09,2.10151577512716e-08
ENSG00000119772,1788,DNMT3A,0.190274384885422,7.04614071766833,881.336690452373,5.1431426371286e-09,2.11927874632873e-08
ENSG00000120306,84418,CYSTM1,0.189025312416711,7.06177914805562,537.617078404047,5.18171931432883e-09,2.13415738315258e-08
ENSG00000164932,115908,CTHRC1,0.189840039273115,7.04724663737492,147.112023784386,5.48191394779234e-09,2.25672124184118e-08
ENSG00000198695,4541,ND6,-0.154587644368648,7.51971642665616,294.520882462085,5.6206052867413e-09,2.31271455039879e-08
ENSG00000024422,30846,EHD2,-0.175637810407132,7.18825741631651,373.144414390924,5.82976400651415e-09,2.39763605310727e-08
ENSG00000095380,54187,NANS,0.18733485544503,7.07471116892912,770.142130911167,5.89321299352543e-09,2.42257852254053e-08
ENSG00000135655,9958,USP15,-0.181936526304007,7.09711281540041,741.428765988486,6.01045771799843e-09,2.46960109182968e-08
ENSG00000204220,10471,PFDN6,0.190681085377393,7.02948523025118,1034.73236201864,6.04439560866954e-09,2.48236579747972e-08
ENSG00000198856,58505,OSTC,0.183650792340511,7.12108164552719,1549.36623931391,6.10888739291957e-09,2.50766056561204e-08
ENSG00000085662,231,AKR1B1,0.182420336275022,7.13704109038792,502.484880604328,6.16710513564636e-09,2.53035709053929e-08
ENSG00000154122,56172,ANKH,-0.177989919550517,7.14994823920634,209.123620932028,6.21669255531704e-09,2.54916586694813e-08
ENSG00000144381,3329,HSPD1,0.167746761265074,7.34635672757902,1372.67433845255,6.21884420288445e-09,2.54916586694813e-08
ENSG00000251322,85358,SHANK3,-0.18486963769548,7.05350239460164,386.157152297319,6.31024198094937e-09,2.58540483058328e-08
ENSG00000159403,715,C1R,-0.167062732569658,7.30863586668568,250.452371716839,6.44861113202879e-09,2.64084525042107e-08
ENSG00000119707,58517,RBM25,-0.171777916298696,7.2369335773632,1680.90432863765,6.49628987326953e-09,2.65911107738708e-08
ENSG00000181817,84967,LSM10,0.193333473857583,6.98961756515876,1436.03362670853,6.58953378883837e-09,2.69600187432597e-08
ENSG00000149564,90952,ESAM,-0.192898633200427,6.94401343175905,428.924783214573,6.65416638473658e-09,2.7211574454138e-08
ENSG00000163902,6184,RPN1,0.169442750473941,7.31587313799462,2055.37198974482,6.66416901941499e-09,2.72395939351501e-08
ENSG00000178878,81575,APOLD1,-0.187111386698492,7.01895135716612,217.511047547408,6.71588520089981e-09,2.7438009244697e-08
ENSG00000178921,5198,PFAS,0.187834736938482,7.05743109276106,1181.7076392591,6.8428837946869e-09,2.79436610321532e-08
ENSG00000138496,83666,PARP9,0.187352577654862,7.06278709748215,405.768548483789,6.93292048815575e-09,2.82979686591626e-08
ENSG00000132692,63827,BCAN,0.194947232671515,6.96573286800752,39.7433214882694,6.94032646313849e-09,2.83148288220067e-08
ENSG00000103404,57478,USP31,-0.188078986882681,7.0026303806659,1306.52542987933,7.05049333146773e-09,2.87507145521408e-08
ENSG00000152556,5213,PFKM,0.177432085432884,7.1947799867453,1027.2315503063,7.1864524787197e-09,2.9291316208643e-08
ENSG00000109654,23321,TRIM2,0.183030050011124,7.11659810160112,277.452289791751,7.29393391507014e-09,2.97153905258159e-08
ENSG00000117155,117178,SSX2IP,0.200051498302822,6.89896073802168,312.800909453586,7.3697160478838e-09,3.00099836240958e-08
ENSG00000203668,1122,CHML,0.196854518318108,6.93697527120088,243.129056645772,7.45701899524434e-09,3.03511907786664e-08
ENSG00000132475,3021,H3-3B,-0.156122485291157,7.4718697537792,1705.26599126384,7.5560485344007e-09,3.07397833317148e-08
ENSG00000155097,528,ATP6V1C1,0.179365634884093,7.16401630646323,1061.55657630799,7.56902140638316e-09,3.07780762268027e-08
ENSG00000129235,84817,TXNDC17,0.194150199624115,6.96919002628259,1054.53477959803,7.59890930915337e-09,3.08850827351344e-08
ENSG00000169045,3187,HNRNPH1,-0.162691010744627,7.36425975071556,1669.36999068857,7.64616584538993e-09,3.10625487468966e-08
ENSG00000110315,50862,RNF141,-0.180933453250753,7.0923687554299,1367.44724981426,7.77849502675964e-09,3.15852933331785e-08
ENSG00000182326,716,C1S,-0.167214421500711,7.29205536303982,214.880001378171,7.82131397277186e-09,3.17272381380965e-08
ENSG00000257267,10778,ZNF271P,0.19785589554159,6.92132856372396,1226.52246100012,7.82263024096359e-09,3.17272381380965e-08
ENSG00000138434,6744,ITPRID2,-0.167092411961148,7.29393623886332,616.61922972294,7.82446173631252e-09,3.17272381380965e-08
ENSG00000243156,57553,MICAL3,0.180435352366463,7.14645564647204,584.331151796386,7.86408913091567e-09,3.18729725910764e-08
ENSG00000198938,4514,COX3,-0.14027495732159,7.74843463906445,409.008031877572,8.03393809994849e-09,3.25461081884043e-08
ENSG00000081189,4208,MEF2C,0.190852403408534,7.00566108562221,334.465532267406,8.16696996685028e-09,3.30695341280659e-08
ENSG00000135677,2799,GNS,0.168550112825837,7.31353346356369,916.238694522736,8.22963414770793e-09,3.33076719133591e-08
ENSG00000155744,285172,FAM126B,-0.191674686798313,6.94428012960668,638.351665832052,8.26818859412095e-09,3.34480535312006e-08
ENSG00000100330,8897,MTMR3,-0.174450256310511,7.17977770212575,2146.23984302759,8.29193519853812e-09,3.35284283402067e-08
ENSG00000138092,79172,CENPO,0.197175380992966,6.924730947103,1090.55175006377,8.38013408193591e-09,3.38692188585021e-08
ENSG00000130881,4037,LRP3,-0.190401767969548,6.95779911537917,142.122123745924,8.61196702877151e-09,3.47899322260419e-08
ENSG00000132313,51318,MRPL35,0.188032965681079,7.0378296739541,1941.48769522861,8.65690352128129e-09,3.4955128884389e-08
ENSG00000151117,144110,TMEM86A,-0.189388289469427,6.9703700704217,358.771649941425,8.68829889438093e-09,3.50655200475832e-08
ENSG00000104946,79735,TBC1D17,-0.175681423034928,7.15731411685068,1416.82138196971,8.83090268540996e-09,3.56244301051652e-08
ENSG00000104142,57617,VPS18,0.182848359056319,7.10492252242769,919.228733407786,8.8555420300548e-09,3.57071645754775e-08
ENSG00000114861,27086,FOXP1,-0.186313858381241,7.00947613676514,417.99793993015,8.87827870437695e-09,3.57821535661253e-08
ENSG00000119632,83982,IFI27L2,0.193469998307136,6.96586773482122,372.97085906104,8.96050314249254e-09,3.60967146630233e-08
ENSG00000101255,57761,TRIB3,0.185581083651394,7.06534573811477,417.179335010423,9.23037308011041e-09,3.71665464730109e-08
ENSG00000064115,51768,TM7SF3,0.178635958603262,7.15881464579001,813.485735815991,9.32203462651688e-09,3.75181514647293e-08
ENSG00000162063,899,CCNF,0.195041432032869,6.94306155674428,647.500532561274,9.36330173382448e-09,3.76667024145708e-08
ENSG00000115548,55818,KDM3A,-0.171383139560496,7.21497505363859,1463.61977116172,9.47144568450884e-09,3.80840222988739e-08
ENSG00000262814,6182,MRPL12,0.182177879968617,7.10761900039257,809.398378396461,9.65824600045864e-09,3.88170788814342e-08
ENSG00000103168,9013,TAF1C,-0.17568804943556,7.15019348856337,1033.77134665452,9.71088925745183e-09,3.90105193451074e-08
ENSG00000162073,124222,PAQR4,0.185666417675887,7.05971462087078,614.356930084431,9.81703256951633e-09,3.94186003546069e-08
ENSG00000111674,2026,ENO2,0.179696683970022,7.13995054739559,202.512460436148,9.86646097357406e-09,3.95986792555932e-08
ENSG00000182484,653440,WASH6P,-0.181895060976319,7.05999860236888,1085.66533093998,1.00946691984167e-08,4.04957843249709e-08
ENSG00000181830,55343,SLC35C1,0.190706373950379,6.99082196229539,881.391363055521,1.02819579524349e-08,4.12279807508347e-08
ENSG00000104852,6625,SNRNP70,-0.16188742026444,7.35227563373339,1318.22493833805,1.06178140214195e-08,4.25549384400425e-08
ENSG00000143183,54499,TMCO1,0.177858010862665,7.15967980515257,1988.71693010405,1.06611644093028e-08,4.2708881519195e-08
ENSG00000132109,6737,TRIM21,0.197220732369122,6.90669243006895,591.599383945688,1.06821322916118e-08,4.27730586665048e-08
ENSG00000177469,284119,CAVIN1,-0.161335626429296,7.35940174443826,403.435866338322,1.08525641707978e-08,4.34353783595125e-08
ENSG00000116161,27101,CACYBP,0.180090393118885,7.12582379131621,1353.4637652605,1.10898090644595e-08,4.43643680528701e-08
ENSG00000004864,10165,SLC25A13,0.180836440289087,7.11376512153103,824.454576388129,1.13673796008444e-08,4.54537449811749e-08
ENSG00000146842,84928,TMEM209,0.191274799713075,6.97587196717466,828.58777843477,1.14209522905122e-08,4.56468481514e-08
ENSG00000072518,2011,MARK2,-0.17445329304581,7.15485874802221,1720.77649692269,1.15894364298716e-08,4.62988345361551e-08
ENSG00000154237,79705,LRRK1,-0.184492058380893,7.01425454314544,382.432963026981,1.16179074881453e-08,4.63911363672132e-08
ENSG00000185324,8558,CDK10,-0.179845242913429,7.0760724482764,878.217914059734,1.19236254125935e-08,4.75899084450004e-08
ENSG00000172270,682,BSG,0.157232998477206,7.46113660102622,800.986983915662,1.20493540456361e-08,4.80695273301909e-08
ENSG00000198727,4519,CYTB,-0.140123664184187,7.71857429454803,381.513775610155,1.22285951998421e-08,4.87620874089644e-08
